nome,tipo,uf,municipio,latitude,longitude,fonte,fonte_url
Instituto Iracema de Pesquisa e Inovação,Instituto de ciência e tecnologia (ICT),CE,Fortaleza,-3.7172,-38.5433,otd_cgee,https://institutoiracema.org.br/
Instituto Itaú de Ciência Tecnologia e Inovação,Instituto de ciência e tecnologia (ICT),SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://www.icti.org.br/quem-somos/o-instituto/
Instituto Kódigos de Tecnologia,Instituto de pesquisa,AM,Manaus,-3.119,-60.0217,otd_cgee,https://www.kodigos.com.br/
Instituto Nacional de Patologia Molecular e Computacional,Instituto Nacional de Ciência e Tecnologia (INCT),BA,Salvador,-12.9777,-38.5016,otd_cgee,https://www.bahia.fiocruz.br/institutos-nacionais-de-ciencia-e-tecnologia-vinculados-a-fiocruz-bahia-sao-aprovados-em-chamada-do-cnpq/
Instituto Scinet,Instituto de ciência e tecnologia (ICT),PE,Recife,-8.0476,-34.877,otd_cgee,https://scinetinstitute.com/quem-somos/
Instituto SENAI de Inovação em Biomassa,Unidade Embrapii,MS,Três Lagoas,-20.7897,-51.7025,otd_cgee,http://senaiisibiomassa.com.br/
INT - Unidade Embrapii de Tecnologia Química Industrial,Unidade Embrapii,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-tecnologia-quimica-industrial-int-instituto-nacional-de-tecnologia/
Intec - Incubadora Tecnológica do Tecpar,Incubadora,PR,Curitiba,-25.4284,-49.2733,otd_cgee,https://www.tecpar.br/Pagina/Incubadora-Tecnologica-do-Tecpar-Intec
IoT Labs,Hub de inovação,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://iot-labs.io/
IP.rec,Laboratório de pesquisa,PE,Recife,-8.0476,-34.877,otd_cgee,https://ip.rec.br/
IPDEC,Instituto de pesquisa,AM,Manaus,-3.119,-60.0217,otd_cgee,https://ipdec.org/
IPT - Instituto de Pesquisas Tecnológicas,Instituto de ciência e tecnologia (ICT); Instituto de pesquisa,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://ipt.br/
IPT BIO,Unidade Embrapii,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-desenvolvimento-e-escalonamento-de-processos-biotecnologicos-ipt-bio-instituto-de-pesquisas-tecnologicas/
IPT MATERIAIS,Unidade Embrapii,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-materiais-alto-desempenho-ipt-mat-instituto-de-pesquisas-tecnologicas/
IQSINT/USP,Unidade Embrapii,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://embrapii.org.br/unidades/iqsint-usp/
IREDE,Instituto de ciência e tecnologia (ICT),CE,Fortaleza,-3.7172,-38.5433,otd_cgee,https://irede.org.br/#/
IRIS - Instituto de Referência em Internet e Sociedade,Laboratório de políticas públicas,MG,Belo Horizonte,-19.9167,-43.9345,otd_cgee,https://irisbh.com.br/sobre-o-iris/
IRT - Instituto Recôncavo de Tecnologia,Instituto de ciência e tecnologia (ICT),BA,Salvador,-12.9777,-38.5016,otd_cgee,https://www.reconcavo.org.br/
ISI BIOSSINTÉTICOS E FIBRAS,Unidade Embrapii,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-inovacao-em-biossinteticos-fibras-e-intensificacao-de-processos-quimicos-isi-biossinteticos-e-fibras-instituto-senai-de-inovacao-em-biossinteticos-e-fibras/
ISI ELETROQUÍMICA,Unidade Embrapii,PR,Curitiba,-25.4284,-49.2733,otd_cgee,https://embrapii.org.br/unidades/instituto-senai-de-inovacao-em-eletroquimica/
ISI EMBARCADOS,Unidade Embrapii,SC,Florianópolis,-27.5954,-48.548,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-sistemas-embarcados-e-mobilidade-digital-isi-embarcados-instituto-senai-de-inovacao-em-sistemas-embarcados/
ISI ENGENHARIA DE ESTRUTURAS,Unidade Embrapii,PR,Maringá,-23.4205,-51.9331,otd_cgee,https://embrapii.org.br/unidades/isi-engenharia-de-estruturas/
ISI LASER,Unidade Embrapii,SC,Joinville,-26.3044,-48.8461,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-manufatura-a-laser-isi-laser-instituo-senai-de-inovacao-em-laser/
ISI LIGAS ESPECIAIS,Unidade Embrapii,MG,Belo Horizonte,-19.9167,-43.9345,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-metalurgia-e-materiais-isi-mle-instituto-senai-de-inovacao-em-metalurgia-e-ligas-especiais/
ISI POLÍMEROS,Unidade Embrapii,RS,São Leopoldo,-29.7604,-51.147,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-polimeros-isi-polimeros-instituto-senai-de-inovacao-em-engenharia-de-polimeros/
ISI QUÍMICA VERDE,Unidade Embrapii,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-tecnologias-em-quimica-verde-isi-quimica-verde/
ISI SENSORIAMENTO,Unidade Embrapii,RS,São Leopoldo,-29.7604,-51.147,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-sistemas-de-sensoriamento-isi-sensoriamento-instituto-senai-de-inovacao-em-solucoes-integradas-em-metalmecanica/
ISI TICS,Unidade Embrapii,PE,Recife,-8.0476,-34.877,otd_cgee,https://embrapii.org.br/unidades/isi-tics/
ITAIPU PARQUETEC,Instituto de ciência e tecnologia (ICT),PR,Foz do Iguaçu,-25.5478,-54.5882,otd_cgee,https://www.itaipuparquetec.org.br/
ITCG,Incubadora,PB,Campina Grande,-7.2306,-35.8811,otd_cgee,https://paqtc.org.br/noticia.php?noticia=307
ITEAM,Instituto de pesquisa,AM,Manaus,-3.119,-60.0217,otd_cgee,https://www.iteam.org.br/
iTec/FURG,Unidade Embrapii,RS,Rio Grande,-32.035,-52.0986,otd_cgee,https://itecfurg.org/
iTech,Instituto de ciência e tecnologia (ICT),SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://pt.itech.org.br/
ITECH AGRO - EMBRAPA,Unidade Embrapii,SP,São Carlos,-22.0175,-47.8908,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-itech-agro-embrapa/
ITECPB,Incubadora,PR,Pato Branco,-26.2287,-52.6706,otd_cgee,https://patobranco.tec.br/itecpb
ITEGAM,Instituto de pesquisa,AM,Manaus,-3.119,-60.0217,otd_cgee,https://itegam.org.br/
ITEMM,Instituto de ciência e tecnologia (ICT),PE,Recife,-8.0476,-34.877,otd_cgee,https://www.itemm.org.br/conheca-o-itemm/
ITNC,Incubadora,RN,Natal,-5.7945,-35.211,otd_cgee,https://www2.ifrn.edu.br/itnc/itnc2/
iTRIAD,Instituto de pesquisa,AM,Manaus,-3.119,-60.0217,otd_cgee,https://www.itriad.org.br/
ITS - Instituto de Tecnologia e Sociedade,Laboratório de pesquisa,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://itsrio.org/pt/home/
Kunumi,Instituto de pesquisa,MG,Belo Horizonte,-19.9167,-43.9345,otd_cgee,https://www.kunumi.com/br
L-ESG,Instituto de pesquisa,AM,Manaus,-3.119,-60.0217,otd_cgee,https://certiamazonia.org.br/
Labcrie,Projeto de capacitação,MS,Campo Grande,-20.4697,-54.6201,otd_cgee,https://labcrie.ufms.br/
LABDAPS,Laboratório de pesquisa,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://www.fsp.usp.br/labdaps/
LABDIS,Laboratório de pesquisa,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://www.sp.unifesp.br/epm/noticias/labdis
LABES 2,Laboratório de pesquisa,BA,Salvador,-12.9777,-38.5016,otd_cgee,https://parquetecnologico-ba.org.br/laboratorios-e-projetos/
Labfaber,Laboratório de pesquisa,SC,Florianópolis,-27.5954,-48.548,otd_cgee,https://labfaber.certi.org.br/
LabMaker Multidisciplinar,Laboratório de pesquisa,MG,Juiz de Fora,-21.7642,-43.3467,otd_cgee,https://www2.ufjf.br/labmaker/
LABOR - Laboratório de Robótica e Automação Industrial,Laboratório de pesquisa,CE,Fortaleza,-3.7172,-38.5433,otd_cgee,https://www.nutec.ce.gov.br/servicos/labor/
Laboratório Aberto SENAI FIEMG,Laboratório de fabricação digital,MG,Belo Horizonte,-19.9167,-43.9345,otd_cgee,https://www.fiemg.com.br/senai/area-de-interesse/inovacao-e-tecnologia/laboratorio-aberto/
Laboratório de Ótica Quântica - IF/UFRJ,Laboratório de pesquisa,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://www.if.ufrj.br/laboratorios/oticaquantica/
Laboratório de Tecnologias e Inovações Quântica,Laboratório de pesquisa,AM,Manaus,-3.119,-60.0217,otd_cgee,https://i9brasil.com.br/uea-tera-o-primeiro-laboratorio-de-tecnologias-quanticas-no-norte/
Laboratório de Telemática,Laboratório de pesquisa,TO,Palmas,-10.1689,-48.3317,otd_cgee,
Laboratório MidiaCom,Laboratório de pesquisa,RJ,Niterói,-22.8833,-43.1036,otd_cgee,http://www.midiacom.uff.br
LabTel – UFES,Laboratório de pesquisa,ES,Vitória,-20.3155,-40.3128,otd_cgee,https://labtelufes.ufes.br/
LAMEF/UFRGS,Unidade Embrapii,RS,Porto Alegre,-30.0346,-51.2177,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-integridade-estrutural-lamef-laboratorio-de-metalurgia-fisica-da-universidade-federal-do-rio-grande-do-sul/
LAPIA,Laboratório de pesquisa,RS,Alegrete,-29.7833,-55.7911,otd_cgee,https://sites.unipampa.edu.br/lapia/introducao/
LAPIAM,Laboratório de pesquisa,AM,Manaus,-3.119,-60.0217,otd_cgee,https://lapiam.github.io/
LAPIN,Laboratório de políticas públicas,DF,Brasília,-15.7801,-47.9292,otd_cgee,https://lapin.org.br/
LApIS,Laboratório de pesquisa,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://lapis.each.usp.br/pt/
LAPIS - Laboratório de Inovação e dos ODS,Laboratório de inovação; Laboratório de políticas públicas,AC,Rio Branco,-9.9754,-67.8249,otd_cgee,https://www.tjac.jus.br/adm/lapiz/
LAPPACS,Laboratório de políticas públicas,RS,Porto Alegre,-30.0346,-51.2177,otd_cgee,https://www.ufrgs.br/lappacs/
LARA - Laboratório de Automação e Robótica,Laboratório de pesquisa,DF,Brasília,-15.7801,-47.9292,otd_cgee,
LARIISA,Laboratório de pesquisa,CE,Fortaleza,-3.7172,-38.5433,otd_cgee,https://lariisasaudedigital.com/
LCAD - Laboratório de Computação de Alto Desempenho,Laboratório de pesquisa,ES,Vitória,-20.3155,-40.3128,otd_cgee,https://www.lcad.inf.ufes.br/
LESC - Laboratório de Engenharia de Sistemas de Computação,Unidade Embrapii,CE,Fortaleza,-3.7172,-38.5433,otd_cgee,https://embrapii.org.br/unidades/sistemas-embarcados-complexos-lesc-ufc/
LICTS,Laboratório de políticas públicas,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://www.icict.fiocruz.br/content/laboratorio-de-informacao-cientifica-e-tecnologica-em-saude-licts
LIneA,Laboratório de pesquisa,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://www.linea.org.br/
LIS - Laboratório de Informação em Saúde,Laboratório de pesquisa,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://relatorioatividades.icict.fiocruz.br/
LISTEC,Instituto de ciência e tecnologia (ICT),BA,Ilhéus,-14.7889,-39.0494,otd_cgee,https://listec.org/
Living Lab MS,Laboratório de inovação,MS,Campo Grande,-20.4697,-54.6201,otd_cgee,https://www.livinglabms.com.br/
LNCC - Laboratório Nacional de Computação Científica,Instituto de pesquisa,RJ,Petrópolis,-22.505,-43.1793,otd_cgee,https://www.gov.br/lncc/pt-br
LogIA,Laboratório de pesquisa,CE,Fortaleza,-3.7172,-38.5433,otd_cgee,https://www.lia.ufc.br/~logia/
LSI - Laboratório de Sistemas Inteligentes,Laboratório de pesquisa,AM,Manaus,-3.119,-60.0217,otd_cgee,https://pnipe.mcti.gov.br/laboratory/2268
MentorApp,Laboratório de pesquisa,RJ,Petrópolis,-22.505,-43.1793,otd_cgee,https://mentorapp.com.br/
MIDITEC,Incubadora,SC,Florianópolis,-27.5954,-48.548,otd_cgee,https://miditec.com.br/
Mosaic AI,Laboratório de pesquisa,SC,Florianópolis,-27.5954,-48.548,otd_cgee,https://mosaicai.com.br/
MOVE/UFSC,Unidade Embrapii,SC,Florianópolis,-27.5954,-48.548,otd_cgee,https://move.ufsc.br/
Multincubadora CDT/UNB,Incubadora,DF,Brasília,-15.7801,-47.9292,otd_cgee,https://www.cdt.unb.br/pt-br/empreendedorismo/incubacao
N.A.V.E Tech Acre,Projeto de capacitação,AC,Rio Branco,-9.9754,-67.8249,otd_cgee,https://www.ufac.br/nave
NEPEN,Instituto de ciência e tecnologia (ICT),CE,Fortaleza,-3.7172,-38.5433,otd_cgee,https://www.nepen.org.br/index.php
NIT-FCR,Laboratório de pesquisa,RO,Porto Velho,-8.7619,-63.9039,otd_cgee,https://fcr.edu.br/
NUPEN,Instituto de ciência e tecnologia (ICT),SP,São Carlos,-22.0175,-47.8908,otd_cgee,https://nupen.org.br/o-nupen
NUTEC,Incubadora; Instituto de ciência e tecnologia (ICT); Laboratório de pesquisa,CE,Fortaleza,-3.7172,-38.5433,otd_cgee,https://www.nutec.ce.gov.br/
NUTES (UEPB),Laboratório de pesquisa; Unidade Embrapii,PB,Campina Grande,-7.2306,-35.8811,otd_cgee,https://nutes.uepb.edu.br/
NUTES (UFPE),Laboratório de pesquisa,PE,Recife,-8.0476,-34.877,otd_cgee,https://nutes.ufpe.br/quem-somos/
O Panóptico,Laboratório de políticas públicas,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://www.opanoptico.com.br/#mapa
Observatório da Indústria SENAI CEARÁ,Instituto de ciência e tecnologia (ICT),CE,Fortaleza,-3.7172,-38.5433,otd_cgee,http://www.observatorio.ind.br
Odisseia,Laboratório de pesquisa,DF,Brasília,-15.7801,-47.9292,otd_cgee,https://bioeticaediplomacia.org/odisseia/
Olabi,Laboratório de fabricação digital,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://olabi.org.br/
OpenTech - Incubadora IPT,Incubadora; Instituto de ciência e tecnologia (ICT),SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://iptopen.ipt.br/opentech/
OTDSP,Laboratório de pesquisa,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://inova.usp.br/noticias/lancamento-do-observatorio-de-transformacao-digital-do-estado-de-sao-paulo/
Pai D'Égua,Laboratório de inovação,PA,Belém,-1.4558,-48.4902,otd_cgee,https://www.tjpa.jus.br/PortalExterno/hotsite/lab-paidegua/index.xhtml
PaqTcPB,Instituto de ciência e tecnologia (ICT),PB,Campina Grande,-7.2306,-35.8811,otd_cgee,https://www.paqtc.org.br/index.php
Parktec CG,Parque tecnológico,MS,Campo Grande,-20.4697,-54.6201,otd_cgee,https://www.campogrande.ms.gov.br/
Parque de Ciência e Tecnologia Guamá,Parque tecnológico,PA,Belém,-1.4558,-48.4902,otd_cgee,https://www.pctguama.org.br/
Parque de Software de Curitiba,Parque tecnológico,PR,Curitiba,-25.4284,-49.2733,otd_cgee,https://www.parquedesoftware.com.br/
Parque Tecnológico Agroalimentar de Alagoas,Parque tecnológico,AL,Arapiraca,-9.7495,-36.6614,otd_cgee,
Parque Tecnológico Cidade da Inovação,Parque tecnológico,ES,Vitória,-20.3155,-40.3128,otd_cgee,https://www.ifes.edu.br/noticias/21858-ifes-tera-parque-tecnologico-na-cidade-da-inovacao
Parque Tecnológico de Pato Branco,Parque tecnológico,PR,Pato Branco,-26.2287,-52.6706,otd_cgee,https://patobranco.tec.br/
Parque Tecnológico de Teresina,Parque tecnológico,PI,Teresina,-5.0892,-42.8019,otd_cgee,https://www.fapepi.pi.gov.br/
Parque Tecnológico do Amapá,Parque tecnológico,AP,Macapá,0.0389,-51.0664,otd_cgee,https://www.gov.br/suframa/pt-br/assuntos/noticias/
Parque Tecnológico e de Inovação de Campo Grande,Parque tecnológico,MS,Campo Grande,-20.4697,-54.6201,otd_cgee,https://www.campogrande.ms.gov.br/
Parque Tecnológico Mato Grosso,Parque tecnológico,MT,Várzea Grande,-15.6467,-56.1325,otd_cgee,https://www.secitec.mt.gov.br/parque-tecnologico-mt
PEQUI,Parque tecnológico,TO,Palmas,-10.1689,-48.3317,otd_cgee,https://www.uft.edu.br/inovacao/pequi
Piauí Instituto de Tecnologia (PIT),Laboratório de pesquisa,PI,Teresina,-5.0892,-42.8019,otd_cgee,https://www.pit.pi.gov.br/
PIS - Polo de Inovação Salvador IFBA,Unidade Embrapii,BA,Salvador,-12.9777,-38.5016,otd_cgee,https://parquetecnologico-ba.org.br/laboratorios-e-projetos/
Plataforma IASMIN,Centro de Pesquisa Aplicada em IA; Laboratório de pesquisa,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://plataformaiasmin.org.br/Home/Index
POALAB,Laboratório de fabricação digital,RS,Porto Alegre,-30.0346,-51.2177,otd_cgee,https://www.poalab.net.br/
Pólen,Laboratório de políticas públicas,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://portal.fiocruz.br/polen-laboratorio-de-inovacao-em-gestao-publica
POLI/USP POWERTRAIN,Unidade Embrapii,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://www.poli.usp.br/poli-usp-powertrain
Polo de Inovação Campos dos Goytacazes,Instituto de pesquisa,RJ,Campos dos Goytacazes,-21.7545,-41.3244,otd_cgee,https://portal1.iff.edu.br/
Polo de Inovação Fortaleza,Unidade Embrapii,CE,Fortaleza,-3.7172,-38.5433,otd_cgee,https://embrapii.org.br/unidades/sistemas-embarcados-e-inteligencia-artificial-if-ce/
POLO/UFSC,Unidade Embrapii,SC,Florianópolis,-27.5954,-48.548,otd_cgee,https://embrapii.org.br/unidades/polo-laboratorios-de-pesquisa-em-refrigeracao-e-termofisica-ufsc/
Porto Digital,Parque tecnológico,PE,Recife,-8.0476,-34.877,otd_cgee,https://www.portodigital.org/
PRAIA Educação,Centro de Pesquisa Aplicada em IA; Laboratório de pesquisa,PE,Recife,-8.0476,-34.877,otd_cgee,https://portal.cin.ufpe.br/
PRODABEL,Instituto de pesquisa,MG,Belo Horizonte,-19.9167,-43.9345,otd_cgee,https://prefeitura.pbh.gov.br/prodabel
PROMEXBIO - CETEM,Unidade Embrapii,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://embrapii.org.br/unidades/promexbio-cetem/
RAIES,Laboratório de pesquisa,RS,Porto Alegre,-30.0346,-51.2177,otd_cgee,https://raies.org/
RNP - DPD,Instituto de ciência e tecnologia (ICT),RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://www.rnp.br/
Sapiens Parque,Parque tecnológico,SC,Florianópolis,-27.5954,-48.548,otd_cgee,http://sapiensparque.sc.gov.br/
SBC - Sociedade Brasileira de Computação,Laboratório de pesquisa,RS,Porto Alegre,-30.0346,-51.2177,otd_cgee,https://www.sbc.org.br/
SENAI CIMATEC,Unidade Embrapii,BA,Salvador,-12.9777,-38.5016,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-manufatura-integrada-senai-cimatec-instituicao-cientifica-e-tecnologica/
SENAI Hub MatoGrosso,Hub de inovação,MT,Cuiabá,-15.6014,-56.0979,otd_cgee,https://institutosenaimt.ind.br/inovacao/2288/ist-tech-hub
SENAI HUB/AC,Hub de inovação,AC,Rio Branco,-9.9754,-67.8249,otd_cgee,https://www.senaiac.org.br/imprensa/noticias/906-senai-hub-inovacao-e-tecnologia-e-inaugurado-no-acre.html
SENAI/SP - Materiais Sustentáveis,Unidade Embrapii,SP,São Bernardo do Campo,-23.6944,-46.5654,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-tecnologia-de-materiais-sustentaveis-senai-sp-materiais-avancados/
SergipeTec,Parque tecnológico,SE,São Cristóvão,-11.0147,-37.2064,otd_cgee,https://sergipetec.org.br/
SiDi,Instituto de ciência e tecnologia (ICT),AM,Manaus,-3.119,-60.0217,otd_cgee,https://www.sidi.org.br/
Sidia,Instituto de ciência e tecnologia (ICT),AM,Manaus,-3.119,-60.0217,otd_cgee,https://sidia.com/
SIMOB/UFRGS,Unidade Embrapii,RS,Porto Alegre,-30.0346,-51.2177,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-mobilidade-sistemas-inteligentes-de-mobilidade-da-universidade-federal-do-rio-grande-do-sul-simob-ufrgs/
SMT,Laboratório de pesquisa,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://www.smt.ufrj.br/index.php/pt/
SOFTEX,Incubadora; Instituto de pesquisa,DF,Brasília,-15.7801,-47.9292,otd_cgee,https://softex.br/
Softex Recife,Instituto de ciência e tecnologia (ICT),PE,Recife,-8.0476,-34.877,otd_cgee,https://fap.softexrecife.org.br/
SOFTSUL,Instituto de ciência e tecnologia (ICT),RS,Porto Alegre,-30.0346,-51.2177,otd_cgee,https://www.softsul.org.br/
SUPERA,Incubadora,SP,Ribeirão Preto,-21.1775,-47.8103,otd_cgee,https://superaparque.com.br/supera-incubadora/
TECNOGREEN/USP,Unidade Embrapii,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-quimica-verde-tecnogreen-poli-usp/
TECNOMAT,Laboratório de pesquisa,PB,João Pessoa,-7.1195,-34.845,otd_cgee,https://www.ufpb.br/idep/contents/menu/laboratorios-idep-ufpb/laboratorio-de-tecnologia-de-novos-materiais-tcnomat
Tecnopuc,Parque tecnológico,RS,Porto Alegre,-30.0346,-51.2177,otd_cgee,https://tecnopuc.pucrs.br/
Tecpar,Instituto de pesquisa,PR,Curitiba,-25.4284,-49.2733,otd_cgee,https://www.tecpar.br/
TecVitória,Incubadora,ES,Vitória,-20.3155,-40.3128,otd_cgee,https://tecvitoria.com.br/
Telessaúde UERJ,Laboratório de pesquisa,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://www.telessaude.uerj.br/site/
Telessaúde UFMA,Laboratório de pesquisa,MA,São Luís,-2.5307,-44.3068,otd_cgee,https://telessaude.ufma.br/
Tiradentes Fab Lab,Laboratório de fabricação digital,SE,Aracaju,-10.9472,-37.0731,otd_cgee,https://tiradentesinnovation.com/
UCSGRAPHENE,Unidade Embrapii,RS,Caxias do Sul,-29.1685,-51.1794,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-materiais-polimericos-e-nanomateriais-ucsgraphene-unidade-de-negocios-da-universidade-de-caxias-do-sul/
UFMG FARMAVAX,Unidade Embrapii,MG,Belo Horizonte,-19.9167,-43.9345,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-inovacao-para-farmacos-e-vacinas-farmavax-ufmg/
